sequence,step,increments,prev_j_positions,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
0,10,"[1.0116108204204464, 0.1682328389611246, 0.5415567924548728, -0.5773328614833103, -1.0746732265325072, -1.0470426717524695, 1.4752327421211562, -1.5577983759433105]","[-0.12380599975585938, -0.4025535583496094, 0.13489866256713867, -0.018425941467285156, -0.04139208793640137, -1.5717623233795166, -0.3073093891143799, -0.6002850532531738]",0.03701908141374588,0.001107946503907442,0.04115178808569908,0.016946975141763687,-0.012485149316489697,-0.027291351929306984,"[0.8788063526153564, -0.05154991149902344, 0.8502664566040039, -0.895003080368042, -1.0751140117645264, -1.571739912033081, -0.9176037311553955, -1.5656650066375732]",-0.04502850025892258,0.01752595230937004,0.03793242573738098,-0.028748247772455215,-0.0009172711288556457,-0.09518523514270782
0,11,"[-0.2804405771639172, 0.7508578841455784, -1.4988735266932405, -1.5269940236233488, 1.1678443669354852, 0.7509588116507177, 0.9966196016556261, 0.6509903020788496]","[0.8788063526153564, -0.05154991149902344, 0.8502664566040039, -0.895003080368042, -1.0751140117645264, -1.571739912033081, -0.9176037311553955, -1.5656650066375732]",-0.04502850025892258,0.01752595230937004,0.03793242573738098,-0.028748247772455215,-0.0009172711288556457,-0.09518523514270782,"[0.48082971572875977, 0.8346643447875977, 0.6865997314453125, -1.5703847408294678, -0.03014683723449707, -0.8255281448364258, -0.24009990692138672, -0.9277617931365967]",-0.012190695852041245,0.01244453713297844,0.061640381813049316,-0.050821587443351746,-0.3837924003601074,-0.11242935806512833
0,12,"[0.9651842431413036, -1.2086942227809971, 1.2539169532737109, 0.5260120273105529, 0.4964686299068285, -0.8057889387630165, 0.28850752968799875, 0.45629587142892536]","[0.48082971572875977, 0.8346643447875977, 0.6865997314453125, -1.5703847408294678, -0.03014683723449707, -0.8255281448364258, -0.24009990692138672, -0.9277617931365967]",-0.012190695852041245,0.01244453713297844,0.061640381813049316,-0.050821587443351746,-0.3837924003601074,-0.11242935806512833,"[1.4059641361236572, -0.3347322940826416, 0.7945785522460938, -1.0590813159942627, 0.24738645553588867, -1.5720760822296143, -0.03527665138244629, -0.4871368408203125]",-0.05721529573202133,1.3788003343506716e-06,0.041497208178043365,0.00011097063543274999,0.01692434586584568,-0.3750612437725067
0,13,"[1.4226519302551923, 0.9195564514794848, -1.202430427153698, -0.493034616590644, -0.14767316760588628, -1.0583902234379332, -0.8539261888425029, 0.911553139146175]","[1.4059641361236572, -0.3347322940826416, 0.7945785522460938, -1.0590813159942627, 0.24738645553588867, -1.5720760822296143, -0.03527665138244629, -0.4871368408203125]",-0.05721529573202133,1.3788003343506716e-06,0.041497208178043365,0.00011097063543274999,0.01692434586584568,-0.3750612437725067,"[1.5391075611114502, 0.6047825813293457, 0.725898265838623, -1.5521161556243896, 0.2499246597290039, -1.5724756717681885, -0.03691864013671875, 0.4160728454589844]",-0.046981025487184525,0.010992871597409248,0.05912360921502113,-0.015316267497837543,-0.21495705842971802,-0.45215073227882385
0,14,"[0.7363035144237319, 1.2740528327434042, 1.0990159670511788, -0.13507533782107878, 1.1435627323747486, -1.0372977046690364, 1.2870180257878934, -0.7541776246156262]","[1.5391075611114502, 0.6047825813293457, 0.725898265838623, -1.5521161556243896, 0.2499246597290039, -1.5724756717681885, -0.03691864013671875, 0.4160728454589844]",-0.046981025487184525,0.010992871597409248,0.05912360921502113,-0.015316267497837543,-0.21495705842971802,-0.45215073227882385,"[1.5681736469268799, 1.5707066059112549, 0.7320246696472168, -1.5706746578216553, 0.8536057472229004, -1.5723154544830322, 0.887437105178833, -0.3218982219696045]",0.03867124021053314,0.013360398821532726,0.07417253404855728,-0.2546791434288025,-0.36498451232910156,-0.7926350831985474
0,15,"[0.5351691347079156, -0.5920843004535613, 0.01711744242215418, -1.4991633555960533, 0.6394557848917579, 0.9295934942513973, 1.438816345110475, 0.7645947733214233]","[1.5681736469268799, 1.5707066059112549, 0.7320246696472168, -1.5706746578216553, 0.8536057472229004, -1.5723154544830322, 0.887437105178833, -0.3218982219696045]",0.03867124021053314,0.013360398821532726,0.07417253404855728,-0.2546791434288025,-0.36498451232910156,-0.7926350831985474,"[1.555542230606079, 0.969677209854126, 0.7213478088378906, -1.5678751468658447, 0.7994647026062012, -0.6379847526550293, 1.436269998550415, 0.4332261085510254]",0.06249571591615677,0.04745692014694214,0.09333276003599167,-0.08142038434743881,-0.05710449814796448,-0.9294148683547974
0,16,"[-0.5635481661089478, 0.34796081809271234, 0.3140792178617363, 0.49981283985410485, -1.0516127806431885, -0.6292298959311806, 1.1622701107012006, 0.8266098726631206]","[1.555542230606079, 0.969677209854126, 0.7213478088378906, -1.5678751468658447, 0.7994647026062012, -0.6379847526550293, 1.436269998550415, 0.4332261085510254]",0.06249571591615677,0.04745692014694214,0.09333276003599167,-0.08142038434743881,-0.05710449814796448,-0.9294148683547974,"[0.9895069599151611, 1.3288862705230713, 0.8506855964660645, -1.062835454940796, 0.7391409873962402, -1.2619469165802002, 1.5222551822662354, 1.266521692276001]",0.16024206578731537,0.039813730865716934,0.10521551221609116,0.013300520367920399,0.5203418135643005,-0.7402174472808838
0,17,"[-1.3330610147891309, -0.3881090463771859, -0.2705854233360253, 0.04091937705173599, -0.5388236142172304, -1.2064372694423247, 0.4086350874319072, 0.8425168375549944]","[0.9895069599151611, 1.3288862705230713, 0.8506855964660645, -1.062835454940796, 0.7391409873962402, -1.2619469165802002, 1.5222551822662354, 1.266521692276001]",0.16024206578731537,0.039813730865716934,0.10521551221609116,0.013300520367920399,0.5203418135643005,-0.7402174472808838,"[0.08496904373168945, 0.9201881885528564, 0.34105443954467773, -1.0214002132415771, 0.5710172653198242, -1.5718028545379639, 1.563936471939087, 1.5677454471588135]",0.19402183592319489,0.047914665192365646,0.08717465400695801,0.06830345094203949,0.4890935719013214,-0.5476868152618408
0,18,"[-1.4322739906341717, 0.2986871769538064, 1.4161553882941962, 1.1614802240540225, -0.8854301391309489, -0.7828543440779347, -1.3775380882710109, -0.1495499923113869]","[0.08496904373168945, 0.9201881885528564, 0.34105443954467773, -1.0214002132415771, 0.5710172653198242, -1.5718028545379639, 1.563936471939087, 1.5677454471588135]",0.19402183592319489,0.047914665192365646,0.08717465400695801,0.06830345094203949,0.4890935719013214,-0.5476868152618408,"[-0.14185380935668945, 1.220766305923462, 0.13537168502807617, 0.16286754608154297, -0.14869427680969238, -1.5743253231048584, 0.1363835334777832, 1.4344351291656494]",0.1805417388677597,0.04559487849473953,0.10464745759963989,0.08833350241184235,0.6260031461715698,-0.3557114601135254
0,19,"[0.18733281257749082, 1.1061429091008719, 0.936316137960206, 1.1662198220127746, 0.303556084758778, 0.054196241655373595, -0.04119359492205686, 0.46053423943471244]","[-0.14185380935668945, 1.220766305923462, 0.13537168502807617, 0.16286754608154297, -0.14869427680969238, -1.5743253231048584, 0.1363835334777832, 1.4344351291656494]",0.1805417388677597,0.04559487849473953,0.10464745759963989,0.08833350241184235,0.6260031461715698,-0.3557114601135254,"[-0.42821264266967773, 1.5741121768951416, -0.15749335289001465, 1.366776704788208, 0.2492837905883789, -1.5236284732818604, 0.06544160842895508, 1.5625412464141846]",0.20518407225608826,0.012127467431128025,0.09227795153856277,0.22444431483745575,0.8267973065376282,-0.45761755108833313
