sequence,step,increments,prev_j_positions,prev_j_velocities,prev_j_forces,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma,post_j_positions,post_j_velocities,post_j_forces,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
1,0,"[0.0007252324103828527, -0.08573637881847126, 0.07384907467729553, 0.08194799581249114, -0.03978133807015296, -0.035425146182627036, -0.012785966641269929, 0.11825656034410348]","[-0.0011065006256103516, -0.05124020576477051, -0.0005834102630615234, -0.0447077751159668, 0.0005946159362792969, -0.05066275596618652, 0.0004553794860839844, -0.03781270980834961]","[-0.04234318062663078, -0.05750661715865135, -0.013494182378053665, -0.038670606911182404, -0.002002670196816325, 0.032567232847213745, -0.5741465091705322, -0.031947359442710876]","[-0.05098845809698105, 0.21739912033081055, -0.023355672135949135, 0.15381371974945068, 0.02474745735526085, 0.22344252467155457, 0.00737213809043169, 0.151842400431633]",0.03359542787075043,0.0,0.0,0.00010230031330138445,-0.001280120573937893,-0.0021778587251901627,"[0.0039691925048828125, -0.17404556274414062, 0.07312345504760742, 0.0028533935546875, -0.04202771186828613, -0.12958288192749023, -0.01089930534362793, 0.030250072479248047]","[-0.6765210628509521, -0.14924661815166473, 0.020122068002820015, 0.04148388281464577, 0.0799160748720169, -0.09469769150018692, -0.4183196723461151, 0.5690444111824036]","[0.007589770946651697, 0.38441434502601624, -0.009553356096148491, 0.12742552161216736, -0.060278307646512985, 0.18250654637813568, 0.04597773402929306, -0.45301538705825806]",-0.0012348555028438568,0.012431482784450054,0.03550661727786064,-8.074715151451528e-05,-0.01422906294465065,0.0011062027188017964
1,1,"[0.041923127544749465, 0.08219739394600149, 0.10336589135157082, 0.044108129102097986, -0.06169823204411292, 0.01993222857887569, 0.012722308393448116, 0.04092983568611407]","[0.0039691925048828125, -0.17404556274414062, 0.07312345504760742, 0.0028533935546875, -0.04202771186828613, -0.12958288192749023, -0.01089930534362793, 0.030250072479248047]","[-0.6765210628509521, -0.14924661815166473, 0.020122068002820015, 0.04148388281464577, 0.0799160748720169, -0.09469769150018692, -0.4183196723461151, 0.5690444111824036]","[0.007589770946651697, 0.38441434502601624, -0.009553356096148491, 0.12742552161216736, -0.060278307646512985, 0.18250654637813568, 0.04597773402929306, -0.45301538705825806]",-0.0012348555028438568,0.012431482784450054,0.03550661727786064,-8.074715151451528e-05,-0.01422906294465065,0.0011062027188017964,"[0.049445152282714844, -0.11867904663085938, 0.17478227615356445, 0.01402902603149414, -0.09993720054626465, -0.14319348335266113, -0.004207611083984375, 0.03331947326660156]","[0.22487126290798187, 0.15010489523410797, 0.026893001049757004, -0.01316040474921465, -0.048254817724227905, 0.28108906745910645, -0.2724108397960663, 0.13055501878261566]","[0.0756492093205452, 0.4124433100223541, -0.033001020550727844, -0.08914411067962646, 0.06445479393005371, 0.27290794253349304, -0.13479569554328918, -0.3469674587249756]",-0.0034358720295131207,0.011296129785478115,0.035083409398794174,0.0023026354610919952,-0.010892525315284729,-0.003969870507717133
1,2,"[-0.13058770268202854, 0.12132244485912075, 0.04471474485472659, -0.09403427578957443, -0.036183895078907555, 0.12982682421525096, 0.04918222624345007, -0.05049896591650644]","[0.049445152282714844, -0.11867904663085938, 0.17478227615356445, 0.01402902603149414, -0.09993720054626465, -0.14319348335266113, -0.004207611083984375, 0.03331947326660156]","[0.22487126290798187, 0.15010489523410797, 0.026893001049757004, -0.01316040474921465, -0.048254817724227905, 0.28108906745910645, -0.2724108397960663, 0.13055501878261566]","[0.0756492093205452, 0.4124433100223541, -0.033001020550727844, -0.08914411067962646, 0.06445479393005371, 0.27290794253349304, -0.13479569554328918, -0.3469674587249756]",-0.0034358720295131207,0.011296129785478115,0.035083409398794174,0.0023026354610919952,-0.010892525315284729,-0.003969870507717133,"[-0.006125926971435547, -0.032309532165527344, 0.16437196731567383, -0.0847463607788086, -0.13667726516723633, -0.04109311103820801, 0.04801607131958008, -0.03574228286743164]","[-0.9501716494560242, -0.11386610567569733, 0.7592980861663818, 0.16998855769634247, -0.17847606539726257, 0.03004005365073681, -0.04424947500228882, -0.10471104085445404]","[1.3065322637557983, -0.03301740437746048, -1.295343279838562, 0.6832690238952637, 0.04381279647350311, 0.17674681544303894, 0.00773623725399375, 0.1565764993429184]",-5.421237074187957e-05,0.012551696971058846,0.033957529813051224,-0.002830725396052003,0.001657870365306735,0.0011180409928783774
1,3,"[-0.047825607687062247, 0.09456697762089875, -0.10092519007646414, -0.07169682197788929, -0.06386095555096016, 0.04598338290871845, 0.0449058288177001, 0.04766727961656731]","[-0.006125926971435547, -0.032309532165527344, 0.16437196731567383, -0.0847463607788086, -0.13667726516723633, -0.04109311103820801, 0.04801607131958008, -0.03574228286743164]","[-0.9501716494560242, -0.11386610567569733, 0.7592980861663818, 0.16998855769634247, -0.17847606539726257, 0.03004005365073681, -0.04424947500228882, -0.10471104085445404]","[1.3065322637557983, -0.03301740437746048, -1.295343279838562, 0.6832690238952637, 0.04381279647350311, 0.17674681544303894, 0.00773623725399375, 0.1565764993429184]",-5.421237074187957e-05,0.012551696971058846,0.033957529813051224,-0.002830725396052003,0.001657870365306735,0.0011180409928783774,"[-0.06676459312438965, 0.039656639099121094, 0.07446956634521484, -0.1745462417602539, -0.20237207412719727, -0.020294189453125, 0.09411287307739258, -0.005242347717285156]","[9.536524885334074e-05, -0.12044630944728851, -0.022506197914481163, -0.15887850522994995, 0.0021457180846482515, -0.029992369934916496, -0.00476826261729002, -0.005769597366452217]","[0.010849209502339363, 0.02587224543094635, -0.02015433833003044, 0.3297231197357178, -0.005191889591515064, 0.1369195580482483, -0.02038087323307991, 0.016209352761507034]",0.00028517976170405746,0.014345917850732803,0.03476638346910477,-0.008796499110758305,0.0024247262626886368,0.012607993558049202
1,4,"[0.09983342517591903, 0.012269959264493247, -0.10903918715696914, 0.06931004010962823, 0.05424552180702873, -0.03906594962173878, 0.0035670492425350087, 0.06740845263693483]","[-0.06676459312438965, 0.039656639099121094, 0.07446956634521484, -0.1745462417602539, -0.20237207412719727, -0.020294189453125, 0.09411287307739258, -0.005242347717285156]","[9.536524885334074e-05, -0.12044630944728851, -0.022506197914481163, -0.15887850522994995, 0.0021457180846482515, -0.029992369934916496, -0.00476826261729002, -0.005769597366452217]","[0.010849209502339363, 0.02587224543094635, -0.02015433833003044, 0.3297231197357178, -0.005191889591515064, 0.1369195580482483, -0.02038087323307991, 0.016209352761507034]",0.00028517976170405746,0.014345917850732803,0.03476638346910477,-0.008796499110758305,0.0024247262626886368,0.012607993558049202,"[0.017580032348632812, 0.025780200958251953, -0.024202346801757812, -0.11971545219421387, -0.1498093605041504, -0.07857108116149902, 0.10099649429321289, 0.038239479064941406]","[-0.16841502487659454, 0.04997139051556587, 0.08272935450077057, -0.06008010730147362, 0.016593553125858307, -0.06203509494662285, -0.02469959855079651, 0.4297158122062683]","[-0.10469285398721695, -0.1658865213394165, 0.016334254294633865, 0.33735600113868713, -0.02492203190922737, 0.2643684148788452, 0.05338893458247185, -0.5135085582733154]",0.0037082426715642214,0.01270791981369257,0.03483209386467934,-0.0009860805002972484,0.004565135110169649,0.02311953715980053
1,5,"[0.044161313755466294, -0.07282138008463354, 0.12018008765180117, -0.11891241529847285, 0.00682713148465712, 0.10267462777880891, -0.11181479217413344, 0.0361680624751903]","[0.017580032348632812, 0.025780200958251953, -0.024202346801757812, -0.11971545219421387, -0.1498093605041504, -0.07857108116149902, 0.10099649429321289, 0.038239479064941406]","[-0.16841502487659454, 0.04997139051556587, 0.08272935450077057, -0.06008010730147362, 0.016593553125858307, -0.06203509494662285, -0.02469959855079651, 0.4297158122062683]","[-0.10469285398721695, -0.1658865213394165, 0.016334254294633865, 0.33735600113868713, -0.02492203190922737, 0.2643684148788452, 0.05338893458247185, -0.5135085582733154]",0.0037082426715642214,0.01270791981369257,0.03483209386467934,-0.0009860805002972484,0.004565135110169649,0.02311953715980053,"[0.05417776107788086, -0.0613703727722168, 0.10436248779296875, -0.24382734298706055, -0.14783596992492676, 0.0019030570983886719, -0.007626056671142578, 0.045401573181152344]","[0.012588213197886944, 0.033187106251716614, -0.013637230731546879, 0.20961281657218933, 0.218338742852211, -0.007343124132603407, -0.020122068002820015, -0.5018119215965271]","[0.022806620225310326, 0.13507506251335144, -0.012361141853034496, 0.45444005727767944, -0.21872258186340332, -0.11784766614437103, 0.21019020676612854, -0.5580615997314453]",-0.004420784767717123,0.01396026648581028,0.035981401801109314,-0.005496918689459562,0.023224417120218277,0.02387300692498684
1,6,"[-0.02813704754515193, 0.07211343889687584, 0.05352419837334954, 0.035094302794205695, 0.02602788963807134, -0.10081428274674044, 0.06535812123433452, -0.02370547095224314]","[0.05417776107788086, -0.0613703727722168, 0.10436248779296875, -0.24382734298706055, -0.14783596992492676, 0.0019030570983886719, -0.007626056671142578, 0.045401573181152344]","[0.012588213197886944, 0.033187106251716614, -0.013637230731546879, 0.20961281657218933, 0.218338742852211, -0.007343124132603407, -0.020122068002820015, -0.5018119215965271]","[0.022806620225310326, 0.13507506251335144, -0.012361141853034496, 0.45444005727767944, -0.21872258186340332, -0.11784766614437103, 0.21019020676612854, -0.5580615997314453]",-0.004420784767717123,0.01396026648581028,0.035981401801109314,-0.005496918689459562,0.023224417120218277,0.02387300692498684,"[0.019405364990234375, -0.0024275779724121094, 0.16390466690063477, -0.22361016273498535, -0.11913633346557617, -0.11011719703674316, 0.05375957489013672, 0.01599264144897461]","[0.023555217310786247, 0.23245279490947723, -0.007343124132603407, 0.1509155035018921, -0.03080885112285614, -0.03495803102850914, -0.04015642777085304, 0.048359405249357224]","[0.003487215144559741, 0.13276417553424835, -0.025783810764551163, 0.3237309455871582, 0.0477779358625412, 0.3256092071533203, -0.11239083111286163, -0.07835980504751205]",-0.008042565546929836,0.010634914971888065,0.03604811802506447,-0.005542447790503502,0.0022036023437976837,0.007977628149092197
1,7,"[-0.0015543422447810559, -0.05398748896971657, 0.00960797353790889, -0.09847622740305323, -0.10265147874509846, 0.10975589175501835, -0.1275835288776562, -0.029673894536662967]","[0.019405364990234375, -0.0024275779724121094, 0.16390466690063477, -0.22361016273498535, -0.11913633346557617, -0.11011719703674316, 0.05375957489013672, 0.01599264144897461]","[0.023555217310786247, 0.23245279490947723, -0.007343124132603407, 0.1509155035018921, -0.03080885112285614, -0.03495803102850914, -0.04015642777085304, 0.048359405249357224]","[0.003487215144559741, 0.13276417553424835, -0.025783810764551163, 0.3237309455871582, 0.0477779358625412, 0.3256092071533203, -0.11239083111286163, -0.07835980504751205]",-0.008042565546929836,0.010634914971888065,0.03604811802506447,-0.005542447790503502,0.0022036023437976837,0.007977628149092197,"[0.016556739807128906, -0.06624507904052734, 0.17406129837036133, -0.33525729179382324, -0.22493577003479004, -0.01595926284790039, -0.07210469245910645, -0.017529726028442383]","[0.1650133579969406, -0.10926172882318497, -0.3362266421318054, 0.096957266330719, 0.03500572219491005, -0.08546356111764908, 0.015022891573607922, -0.010539870709180832]","[0.22333543002605438, 0.14035078883171082, -0.2348061501979828, 0.3107065260410309, -0.09297993034124374, -0.0059170350432395935, 0.06849396228790283, 0.02042754553258419]",-0.011960271745920181,0.014115308411419392,0.03607231378555298,-0.016912823542952538,0.003025486832484603,0.023178277537226677
1,8,"[0.03769910715446028, -0.058729858148457326, 0.10693542222407763, 0.12702478377464252, -0.10324170399546072, -0.12733316217778898, 0.11420163845652401, -0.10875418845723445]","[0.016556739807128906, -0.06624507904052734, 0.17406129837036133, -0.33525729179382324, -0.22493577003479004, -0.01595926284790039, -0.07210469245910645, -0.017529726028442383]","[0.1650133579969406, -0.10926172882318497, -0.3362266421318054, 0.096957266330719, 0.03500572219491005, -0.08546356111764908, 0.015022891573607922, -0.010539870709180832]","[0.22333543002605438, 0.14035078883171082, -0.2348061501979828, 0.3107065260410309, -0.09297993034124374, -0.0059170350432395935, 0.06849396228790283, 0.02042754553258419]",-0.011960271745920181,0.014115308411419392,0.03607231378555298,-0.016912823542952538,0.003025486832484603,0.023178277537226677,"[0.07924127578735352, -0.12912511825561523, 0.24568605422973633, -0.2200784683227539, -0.3290576934814453, -0.14976072311401367, 0.04141092300415039, -0.12930798530578613]","[-0.7682182192802429, -0.41219955682754517, 1.4404807090759277, -0.08832506835460663, 0.0420164056122303, 0.08255437016487122, -0.04788248613476753, 0.028567340224981308]","[1.0124529600143433, 0.2132592648267746, -1.045952558517456, 0.27592799067497253, -0.04881967231631279, 0.3045862317085266, 0.014413858763873577, 0.1776266098022461]",-0.016251297667622566,0.009547948837280273,0.036502253264188766,-0.003219786798581481,0.0010565007105469704,0.02683679759502411
1,9,"[-0.0004449176924305711, 0.016571794767652786, 0.00893229504313542, -0.025818327062129616, 0.04454962280869205, 0.11537391808367004, -0.022873427524185832, -0.03728513484722642]","[0.07924127578735352, -0.12912511825561523, 0.24568605422973633, -0.2200784683227539, -0.3290576934814453, -0.14976072311401367, 0.04141092300415039, -0.12930798530578613]","[-0.7682182192802429, -0.41219955682754517, 1.4404807090759277, -0.08832506835460663, 0.0420164056122303, 0.08255437016487122, -0.04788248613476753, 0.028567340224981308]","[1.0124529600143433, 0.2132592648267746, -1.045952558517456, 0.27592799067497253, -0.04881967231631279, 0.3045862317085266, 0.014413858763873577, 0.1776266098022461]",-0.016251297667622566,0.009547948837280273,0.036502253264188766,-0.003219786798581481,0.0010565007105469704,0.02683679759502411,"[0.08366727828979492, -0.12582707405090332, 0.24790716171264648, -0.2517971992492676, -0.28388476371765137, -0.04337716102600098, 0.018538475036621094, -0.16161680221557617]","[-0.7635444402694702, 0.015213659033179283, 0.7623044848442078, 0.37628766894340515, -0.029759634286165237, 0.04277947172522545, -0.014212132431566715, -0.0974818766117096]","[0.4423748850822449, 0.05816242843866348, -0.45856308937072754, 0.3538500666618347, 0.012216132134199142, 0.17228594422340393, 0.01500959973782301, 0.32487064599990845]",-0.015820816159248352,0.010781840421259403,0.03658933937549591,-0.0061771138571202755,0.02243463508784771,0.029787907376885414
2,0,"[0.04732307810286042, -0.12224262080747593, 0.08999172781299121, -0.037294949224693646, -0.06405716089593756, -0.04297961701671369, -0.10535438660737524, 0.042910333805497095]","[-0.00107574462890625, 1.5691664218902588, -0.0006880760192871094, 1.5666439533233643, -0.0003197193145751953, 1.5674850940704346, 0.00043392181396484375, 1.5700953006744385]","[-0.06556516885757446, -0.02174379490315914, 0.6206041574478149, -0.19245165586471558, -0.6845003962516785, -0.03242495656013489, -0.3059867024421692, 0.03223422169685364]","[-0.024610241875052452, 0.06241317838430405, -0.028104498982429504, -0.06921394169330597, -0.03409954532980919, 0.011308938264846802, 0.009296038188040257, 0.06630899757146835]",0.11779522895812988,0.0,0.0,0.00010469763947185129,-0.0006544117350131273,0.00042381961247883737,"[0.046174049377441406, 1.453279733657837, 0.08951711654663086, 1.5311520099639893, -0.0657956600189209, 1.5342657566070557, -0.10189366340637207, 1.571620225906372]","[-0.028228113427758217, -0.018500858917832375, -0.006580202374607325, -0.07037955522537231, 0.03247186541557312, -0.3854663372039795, 0.019931336864829063, -0.21552546322345734]","[-0.03533973917365074, 0.3210313022136688, 0.025878867134451866, 0.11881846189498901, -0.03078179433941841, 0.37688952684402466, 0.08741320669651031, 1.149540901184082]",-0.004100955091416836,0.008394352160394192,0.11890579015016556,-0.003130013821646571,-0.006046499591320753,0.0035540563985705376
2,1,"[-0.1073897034372907, -0.04835575511113315, 0.040832650360277514, 0.01669600765376223, 0.12679126149379702, 0.05262987096096823, 0.08874693284101998, 0.05668384741276874]","[0.046174049377441406, 1.453279733657837, 0.08951711654663086, 1.5311520099639893, -0.0657956600189209, 1.5342657566070557, -0.10189366340637207, 1.571620225906372]","[-0.028228113427758217, -0.018500858917832375, -0.006580202374607325, -0.07037955522537231, 0.03247186541557312, -0.3854663372039795, 0.019931336864829063, -0.21552546322345734]","[-0.03533973917365074, 0.3210313022136688, 0.025878867134451866, 0.11881846189498901, -0.03078179433941841, 0.37688952684402466, 0.08741320669651031, 1.149540901184082]",-0.004100955091416836,0.008394352160394192,0.11890579015016556,-0.003130013821646571,-0.006046499591320753,0.0035540563985705376,"[-0.062230825424194336, 1.4099552631378174, 0.13088178634643555, 1.5483686923980713, 0.06400060653686523, 1.572230577468872, -0.014452695846557617, 1.5711767673492432]","[-0.008058363571763039, -0.060652296990156174, -0.0016212092014029622, 0.21361815929412842, 0.10699980705976486, -0.031279802322387695, -0.06303642690181732, -0.0032424184028059244]","[-0.004594054538756609, 0.28338152170181274, -0.00015736743807792664, 0.0019286632305011153, 0.03827805072069168, 0.8959624171257019, -0.023438328877091408, 1.2218587398529053]",0.004471801221370697,0.011506916023790836,0.11886422336101532,-0.004577246960252523,-0.004674862138926983,0.0016074631130322814
2,2,"[-0.06809308109439229, -0.03905555439378906, -0.09411250085980853, 0.03380862518359879, 0.11285708196892352, -0.11260170584250423, 0.08112685617302799, -0.06670796777664015]","[-0.062230825424194336, 1.4099552631378174, 0.13088178634643555, 1.5483686923980713, 0.06400060653686523, 1.572230577468872, -0.014452695846557617, 1.5711767673492432]","[-0.008058363571763039, -0.060652296990156174, -0.0016212092014029622, 0.21361815929412842, 0.10699980705976486, -0.031279802322387695, -0.06303642690181732, -0.0032424184028059244]","[-0.004594054538756609, 0.28338152170181274, -0.00015736743807792664, 0.0019286632305011153, 0.03827805072069168, 0.8959624171257019, -0.023438328877091408, 1.2218587398529053]",0.004471801221370697,0.011506916023790836,0.11886422336101532,-0.004577246960252523,-0.004674862138926983,0.0016074631130322814,"[-0.1342909336090088, 1.3813097476959229, 0.03622722625732422, 1.5711710453033447, 0.18247365951538086, 1.4665281772613525, 0.06710577011108398, 1.5297605991363525]","[-0.1506294161081314, 0.7800877094268799, 0.08516116440296173, -0.16135799884796143, 0.03881365805864334, 0.12931527197360992, 0.018691588193178177, 0.1646004170179367]","[-0.16715030372142792, 0.5794901847839355, -0.004890161566436291, 1.0361249446868896, 0.09397732466459274, 0.20699413120746613, -0.010481217876076698, 0.4205923080444336]",0.011188266798853874,0.008532221429049969,0.11979489028453827,-0.0015295754419639707,-0.01147459540516138,-0.002443326637148857
2,3,"[0.06449263934268712, 0.09343031561471064, -0.07580785064679318, 0.08005311285856896, -0.010546585662522609, 0.012159550323534924, 0.034588386744747665, -0.03428801153607785]","[-0.1342909336090088, 1.3813097476959229, 0.03622722625732422, 1.5711710453033447, 0.18247365951538086, 1.4665281772613525, 0.06710577011108398, 1.5297605991363525]","[-0.1506294161081314, 0.7800877094268799, 0.08516116440296173, -0.16135799884796143, 0.03881365805864334, 0.12931527197360992, 0.018691588193178177, 0.1646004170179367]","[-0.16715030372142792, 0.5794901847839355, -0.004890161566436291, 1.0361249446868896, 0.09397732466459274, 0.20699413120746613, -0.010481217876076698, 0.4205923080444336]",0.011188266798853874,0.008532221429049969,0.11979489028453827,-0.0015295754419639707,-0.01147459540516138,-0.002443326637148857,"[-0.06740546226501465, 1.4625685214996338, -0.039775848388671875, 1.5723459720611572, 0.17420339584350586, 1.4748404026031494, 0.0989980697631836, 1.5075838565826416]","[0.1266927272081375, -0.07896242290735245, 0.08954796940088272, 0.059889376163482666, 0.07533854991197586, 0.11844363808631897, 0.052450887858867645, 0.027274461463093758]","[0.05942298844456673, -0.1695387363433838, 0.01462993212044239, 1.2723420858383179, 0.09769280254840851, -0.03187316656112671, -0.09879415482282639, 0.05488508939743042]",0.009632554836571217,0.0045480201952159405,0.1194252148270607,0.001187509624287486,-0.006045140326023102,-0.022338517010211945
2,4,"[0.0751782647124427, -0.092221866748766, -0.06330607569493488, -0.07463104259103974, -0.06705746835394198, 0.09429034555850725, 0.019009759726088944, 0.06370973307940382]","[-0.06740546226501465, 1.4625685214996338, -0.039775848388671875, 1.5723459720611572, 0.17420339584350586, 1.4748404026031494, 0.0989980697631836, 1.5075838565826416]","[0.1266927272081375, -0.07896242290735245, 0.08954796940088272, 0.059889376163482666, 0.07533854991197586, 0.11844363808631897, 0.052450887858867645, 0.027274461463093758]","[0.05942298844456673, -0.1695387363433838, 0.01462993212044239, 1.2723420858383179, 0.09769280254840851, -0.03187316656112671, -0.09879415482282639, 0.05488508939743042]",0.009632554836571217,0.0045480201952159405,0.1194252148270607,0.001187509624287486,-0.006045140326023102,-0.022338517010211945,"[0.006618976593017578, 1.3678019046783447, -0.10421442985534668, 1.5115435123443604, 0.10685062408447266, 1.5674335956573486, 0.11925077438354492, 1.5711500644683838]","[0.09517452120780945, -0.10318519920110703, -0.017261110246181488, -0.05493038520216942, 0.017737936228513718, -0.25977492332458496, -0.005054358392953873, -0.33663931488990784]","[-0.03504033014178276, 0.17233210802078247, 0.008997811935842037, 0.03324326127767563, -0.008967461064457893, 0.02229400910437107, 0.035457029938697815, 1.1650893688201904]",0.007621773984283209,0.014400172047317028,0.11898830533027649,-0.0056951516307890415,-0.00399977620691061,-0.0341111458837986
2,5,"[-0.05665070640132774, -0.09466904870394469, 0.10886192739635153, -0.06820397440611745, 0.10117996033064086, -0.033436562150183154, -0.050076605045340054, 0.02424638646333447]","[0.006618976593017578, 1.3678019046783447, -0.10421442985534668, 1.5115435123443604, 0.10685062408447266, 1.5674335956573486, 0.11925077438354492, 1.5711500644683838]","[0.09517452120780945, -0.10318519920110703, -0.017261110246181488, -0.05493038520216942, 0.017737936228513718, -0.25977492332458496, -0.005054358392953873, -0.33663931488990784]","[-0.03504033014178276, 0.17233210802078247, 0.008997811935842037, 0.03324326127767563, -0.008967461064457893, 0.02229400910437107, 0.035457029938697815, 1.1650893688201904]",0.007621773984283209,0.014400172047317028,0.11898830533027649,-0.0056951516307890415,-0.00399977620691061,-0.0341111458837986,"[-0.048975229263305664, 1.2731640338897705, 0.0031976699829101562, 1.4550516605377197, 0.20657682418823242, 1.543544054031372, 0.07144689559936523, 1.5706140995025635]","[0.010537859983742237, 0.06732786446809769, 0.05674232169985771, -0.01888231933116913, 0.009727255441248417, 0.1748998612165451, -0.011062368750572205, -0.017737936228513718]","[0.02057833783328533, 0.15485318005084991, -0.03261389955878258, 0.0638325959444046, -0.059999097138643265, 0.36628949642181396, 0.10516895353794098, 1.2454900741577148]",0.011813019402325153,0.023008549585938454,0.11937040090560913,-0.006168215535581112,-0.0022983690723776817,-0.02858555316925049
2,6,"[-0.10578869710559693, 0.10179885457564826, -0.11438259554246752, -0.0063216255903151795, -0.05157015385606318, -0.05036901405595276, 0.10822122766322224, 0.10644886372924706]","[-0.048975229263305664, 1.2731640338897705, 0.0031976699829101562, 1.4550516605377197, 0.20657682418823242, 1.543544054031372, 0.07144689559936523, 1.5706140995025635]","[0.010537859983742237, 0.06732786446809769, 0.05674232169985771, -0.01888231933116913, 0.009727255441248417, 0.1748998612165451, -0.011062368750572205, -0.017737936228513718]","[0.02057833783328533, 0.15485318005084991, -0.03261389955878258, 0.0638325959444046, -0.059999097138643265, 0.36628949642181396, 0.10516895353794098, 1.2454900741577148]",0.011813019402325153,0.023008549585938454,0.11937040090560913,-0.006168215535581112,-0.0022983690723776817,-0.02858555316925049,"[-0.1582798957824707, 1.3721659183502197, -0.11007308959960938, 1.4640533924102783, 0.1582198143005371, 1.4981014728546143, 0.1801595687866211, 1.571824312210083]","[0.22701697051525116, 0.005149723496288061, -0.005674232263118029, 0.17871446907520294, 0.09660499542951584, -0.16078580915927887, -0.02975395694375038, -1.0062941312789917]","[-0.1677403748035431, 0.06191357225179672, 0.1009959951043129, 0.2301625907421112, 0.09709741175174713, 0.28559067845344543, -0.05616958811879158, 1.2703641653060913]",0.014369339682161808,0.01825535297393799,0.11980988085269928,-0.004273062571883202,-0.005773923359811306,-0.01072852872312069
2,7,"[0.08771013495440803, 0.060784290990641435, 0.0682927572323727, 0.06815594817758033, -0.01320944310377023, 0.09589519750027527, 0.03768307712599705, 0.00015932643583949576]","[-0.1582798957824707, 1.3721659183502197, -0.11007308959960938, 1.4640533924102783, 0.1582198143005371, 1.4981014728546143, 0.1801595687866211, 1.571824312210083]","[0.22701697051525116, 0.005149723496288061, -0.005674232263118029, 0.17871446907520294, 0.09660499542951584, -0.16078580915927887, -0.02975395694375038, -1.0062941312789917]","[-0.1677403748035431, 0.06191357225179672, 0.1009959951043129, 0.2301625907421112, 0.09709741175174713, 0.28559067845344543, -0.05616958811879158, 1.2703641653060913]",0.014369339682161808,0.01825535297393799,0.11980988085269928,-0.004273062571883202,-0.005773923359811306,-0.01072852872312069,"[-0.06890630722045898, 1.4345457553863525, -0.04246973991394043, 1.5410950183868408, 0.1456279754638672, 1.5730297565460205, 0.21613168716430664, 1.5715019702911377]","[0.017979778349399567, 0.08737123012542725, -0.0030045784078538418, 0.007058374583721161, 0.035864174365997314, 0.5579931139945984, -0.015642885118722916, -0.02136589027941227]","[0.033998630940914154, 0.18588073551654816, 0.0027700760401785374, 0.006738374941051006, 0.028163352981209755, 1.0539089441299438, -0.046454302966594696, 1.3173902034759521]",0.013007869012653828,0.015356576070189476,0.118885837495327,-0.0037233075127005577,-0.005255298223346472,-0.0315299890935421
2,8,"[0.0198104739382317, -0.12807535765101713, -0.09485589136325198, 0.022163412661760237, -0.08539139705068108, 0.020869151449987324, 0.1287478753807973, -0.019255798469926852]","[-0.06890630722045898, 1.4345457553863525, -0.04246973991394043, 1.5410950183868408, 0.1456279754638672, 1.5730297565460205, 0.21613168716430664, 1.5715019702911377]","[0.017979778349399567, 0.08737123012542725, -0.0030045784078538418, 0.007058374583721161, 0.035864174365997314, 0.5579931139945984, -0.015642885118722916, -0.02136589027941227]","[0.033998630940914154, 0.18588073551654816, 0.0027700760401785374, 0.006738374941051006, 0.028163352981209755, 1.0539089441299438, -0.046454302966594696, 1.3173902034759521]",0.013007869012653828,0.015356576070189476,0.118885837495327,-0.0037233075127005577,-0.005255298223346472,-0.0315299890935421,"[-0.0481564998626709, 1.2976152896881104, -0.1383962631225586, 1.5696241855621338, 0.06068754196166992, 1.5712034702301025, 0.3454413414001465, 1.571626901626587]","[-0.0809328481554985, -0.16520412266254425, 0.002479969523847103, 0.7792826890945435, 0.007153758313506842, -0.07058374583721161, -0.03729492425918579, -0.12247233837842941]","[-0.00046187089174054563, -0.1462656706571579, -0.00447354931384325, -0.002115675713866949, 0.057846806943416595, 1.1117888689041138, -0.02721112035214901, 1.0449929237365723]",0.017453869804739952,0.03028426691889763,0.11895497888326645,-0.005118498578667641,-0.004928561393171549,-0.0523725263774395
